unit,timee,new_tests_orig,new_cases_orig,new_deaths_orig
UGA,2021-02,54566,778,10
UGA,2021-03,61109,510,1
UGA,2021-04,75031,999,7
UGA,2021-05,94674,5281,20
UGA,2021-06,193658,32830,661
UGA,2021-07,166173,13950,1667
UGA,2021-08,83991,25988,322
UGA,2021-09,130559,3657,144
UGA,2021-10,117065,2599,59
UGA,2021-11,151786,1379,43
UGA,2021-12,174683,13187,42
UGA,2022-01,223053,21102,239
UGA,2022-02,106421,1468,55
UGA,2022-03,98363,598,8
UGA,2022-04,35058,107,0
UKR,2020-01,0,0,0
UKR,2020-02,0,0,0
UKR,2020-03,2642,645,17
UKR,2020-04,109217,9761,244
UKR,2020-05,244706,13266,447
UKR,2020-06,299557,21582,465
UKR,2020-07,373098,26150,544
UKR,2020-08,521060,52728,888
UKR,2020-09,727968,90314,1616
UKR,2020-10,898149,184884,3178
UKR,2020-11,1352375,353013,5332
UKR,2020-12,944217,334654,6550
UKR,2021-01,736100,174549,4579
UKR,2021-02,619227,133982,3544
UKR,2021-03,1274128,329501,7052
UKR,2021-04,1298677,399041,11467
UKR,2021-05,761998,136829,6650
UKR,2021-06,659556,39202,2008
UKR,2021-07,541252,33308,975
UKR,2021-08,598738,51155,1448
UKR,2021-09,849544,148737,2976
UKR,2021-10,1596759,524807,12093
UKR,2021-11,1442463,548514,19195
UKR,2021-12,855645,240604,10820
UKR,2022-01,1320954,407980,4792
UKR,2022-02,1243135,785312,5579
UKR,2022-03,0,0,0
UKR,2022-04,0,0,0
URY,2020-01,0,0,0
URY,2020-02,0,0,0
URY,2020-03,1538,338,1
URY,2020-04,16602,326,16
URY,2020-05,26571,180,5
URY,2020-06,20915,113,5
URY,2020-07,47911,328,8
URY,2020-08,59650,331,9
URY,2020-09,63068,451,4
URY,2020-10,84334,1078,10
URY,2020-11,109612,2733,19
URY,2020-12,135006,13262,104
URY,2021-01,236279,22619,255
URY,2021-02,210808,16256,172
URY,2021-03,340640,47555,366
URY,2021-04,422047,92879,1642
URY,2021-05,473785,96075,1660
URY,2021-06,327901,74847,1317
URY,2021-07,487359,12167,371
URY,2021-08,261568,3417,68
URY,2021-09,216412,3994,23
URY,2021-10,292487,4971,23
URY,2021-11,274769,5796,53
URY,2021-12,270598,13688,39
URY,2022-01,842592,255042,309
URY,2022-02,483167,174037,506
URY,2022-03,298526,45473,174
URY,2022-04,68467,6695,27
USA,2020-01,856,7,0
USA,2020-02,3099,17,1
USA,2020-03,1045016,192054,5358
USA,2020-04,5182211,884438,60795
USA,2020-05,10264261,711719,41520
USA,2020-06,15061964,856852,19691
USA,2020-07,23087308,1898608,26463
USA,2020-08,22423778,1499206,28828
USA,2020-09,26086696,1197168,23216
USA,2020-10,38204757,1917461,24323
USA,2020-11,49813085,4470565,39035
USA,2020-12,53170270,6563363,80624
USA,2021-01,59563154,6146746,96256
USA,2021-02,54537726,2409445,65319
USA,2021-03,42004791,1815401,36605
USA,2021-04,42397448,1888970,23803
USA,2021-05,32358905,924319,18362
USA,2021-06,20679850,400362,10508
USA,2021-07,22253453,1324042,8750
USA,2021-08,42788259,4282790,27949
USA,2021-09,51133754,4143195,58722
USA,2021-10,45426518,2509151,47769
USA,2021-11,38861324,2548098,34366
USA,2021-12,58064615,6251419,46051
USA,2022-01,76465208,20261941,62358
USA,2022-02,45423349,3955181,61345
USA,2022-03,27763176,1054784,32768
USA,2022-04,10768702,370494,5602
UZB,2020-01,0,0,0
UZB,2020-02,0,0,0
UZB,2020-03,22150,172,2
UZB,2020-04,0,1867,7
UZB,2020-05,348850,1584,6
UZB,2020-06,0,4880,11
UZB,2020-07,1029000,15506,115
UZB,2020-08,0,17884,179
UZB,2020-09,0,14824,150
UZB,2020-10,0,10215,96
UZB,2020-11,0,6162,44
UZB,2020-12,0,3966,4
UZB,2021-01,0,1651,7
UZB,2021-02,0,1215,1
UZB,2021-03,0,2943,7
UZB,2021-04,0,7939,20
UZB,2021-05,0,9527,41
UZB,2021-06,0,10342,46
UZB,2021-07,0,18650,138
UZB,2021-08,0,27067,208
UZB,2021-09,0,17501,157
UZB,2021-10,0,12068,84
UZB,2021-11,0,7245,79
UZB,2021-12,0,5695,83
UZB,2022-01,0,24105,79
UZB,2022-02,0,13397,71
UZB,2022-03,0,1344,2
UZB,2022-04,0,349,0
VAT,2020-01,0,0,0
VAT,2020-02,0,0,0
VAT,2020-03,0,6,0
VAT,2020-04,0,5,0
VAT,2020-05,0,1,0
VAT,2020-06,0,0,0
VAT,2020-07,0,0,0
VAT,2020-08,0,0,0
VAT,2020-09,0,0,0
VAT,2020-10,0,15,0
VAT,2020-11,0,0,0
VAT,2020-12,0,0,0
VAT,2021-01,0,0,0
VAT,2021-02,0,0,0
VAT,2021-03,0,0,0
VAT,2021-04,0,0,0
VAT,2021-05,0,0,0
VAT,2021-06,0,0,0
VAT,2021-07,0,0,0
VAT,2021-08,0,0,0
VAT,2021-09,0,0,0
VAT,2021-10,0,0,0
VAT,2021-11,0,0,0
VAT,2021-12,0,0,0
VAT,2022-01,0,2,0
VAT,2022-02,0,0,0
VAT,2022-03,0,0,0
VAT,2022-04,0,0,0
VCT,2020-01,0,0,0
VCT,2020-02,0,0,0
VCT,2020-03,0,1,0
VCT,2020-04,0,15,0
VCT,2020-05,284,10,0
VCT,2020-06,1550,3,0
VCT,2020-07,0,25,0
VCT,2020-08,0,6,0
VCT,2020-09,3265,4,0
VCT,2020-10,574,10,0
VCT,2020-11,0,11,0
VCT,2020-12,0,36,0
VCT,2021-01,18068,780,2
VCT,2021-02,0,655,6
VCT,2021-03,16527,192,2
VCT,2021-04,0,116,1
VCT,2021-05,6659,171,1
VCT,2021-06,8328,190,0
VCT,2021-07,876,66,0
VCT,2021-08,0,45,0
VCT,2021-09,0,1172,9
VCT,2021-10,0,1487,47
VCT,2021-11,0,530,6
VCT,2021-12,0,325,7
VCT,2022-01,0,3597,13
VCT,2022-02,0,406,12
VCT,2022-03,0,26,0
VCT,2022-04,0,9,0
VEN,2020-01,0,0,0
VEN,2020-02,0,0,0
VEN,2020-03,1779,135,3
VEN,2020-04,392346,198,13
VEN,2020-05,576269,1177,4
VEN,2020-06,158782,4322,37
VEN,2020-07,290890,12742,113
VEN,2020-08,0,28154,222
VEN,2020-09,528082,28394,242
VEN,2020-10,0,16891,170
VEN,2020-11,0,10381,99
VEN,2020-12,458459,11164,131
VEN,2021-01,237093,13369,161
VEN,2021-02,101422,12189,155
VEN,2021-03,412666,21381,258
VEN,2021-04,0,37186,534
VEN,2021-05,21286,36482,510
VEN,2021-06,0,38547,473
VEN,2021-07,0,33054,472
VEN,2021-08,0,28577,419
VEN,2021-09,0,34625,459
VEN,2021-10,0,38183,422
VEN,2021-11,0,24145,253
VEN,2021-12,0,13339,184
VEN,2022-01,0,41339,119
VEN,2022-02,0,29150,189
VEN,2022-03,0,5249,46
VEN,2022-04,0,1173,14
VNM,2020-01,0,2,0
VNM,2020-02,0,14,0
VNM,2020-03,35808,196,0
VNM,2020-04,225196,58,0
VNM,2020-05,0,58,0
VNM,2020-06,0,27,0
VNM,2020-07,0,203,3
VNM,2020-08,291015,486,32
VNM,2020-09,162671,50,1
VNM,2020-10,45031,86,0
VNM,2020-11,0,167,0
VNM,2020-12,0,118,0
VNM,2021-01,0,352,0
VNM,2021-02,0,631,0
VNM,2021-03,1839032,155,0
VNM,2021-04,210428,325,0
VNM,2021-05,73709,4504,12
VNM,2021-06,0,9620,34
VNM,2021-07,0,133008,1225
VNM,2021-08,0,312036,9758
VNM,2021-09,0,328659,8237
VNM,2021-10,0,130367,2782
VNM,2021-11,0,316960,3169
VNM,2021-12,0,493175,7142
VNM,2022-01,0,544470,5383
VNM,2022-02,0,1167758,2745
VNM,2022-03,0,6121124,2155
VNM,2022-04,0,708355,365
VUT,2020-01,0,0,0
VUT,2020-02,0,0,0
VUT,2020-03,0,0,0
VUT,2020-04,0,0,0
VUT,2020-05,0,0,0
VUT,2020-06,0,0,0
VUT,2020-07,0,0,0
VUT,2020-08,0,0,0
VUT,2020-09,0,0,0
VUT,2020-10,0,0,0
VUT,2020-11,0,1,0
VUT,2020-12,0,0,0
VUT,2021-01,0,0,0
VUT,2021-02,0,0,0
VUT,2021-03,0,2,0
VUT,2021-04,0,1,1
VUT,2021-05,0,0,0
VUT,2021-06,0,0,0
VUT,2021-07,0,0,0
VUT,2021-08,0,0,0
VUT,2021-09,0,0,0
VUT,2021-10,0,2,0
VUT,2021-11,0,0,0
VUT,2021-12,0,1,0
VUT,2022-01,0,0,0
VUT,2022-02,0,11,0
VUT,2022-03,0,3361,1
VUT,2022-04,0,2157,4
WSM,2020-01,0,0,0
WSM,2020-02,0,0,0
WSM,2020-03,0,0,0
WSM,2020-04,0,0,0
WSM,2020-05,0,0,0
WSM,2020-06,0,0,0
WSM,2020-07,0,0,0
WSM,2020-08,0,0,0
WSM,2020-09,0,0,0
WSM,2020-10,0,0,0
WSM,2020-11,0,2,0
WSM,2020-12,0,0,0
WSM,2021-01,0,0,0
WSM,2021-02,0,1,0
WSM,2021-03,0,0,0
WSM,2021-04,0,0,0
WSM,2021-05,0,0,0
WSM,2021-06,0,0,0
WSM,2021-07,0,0,0
WSM,2021-08,0,0,0
WSM,2021-09,0,0,0
WSM,2021-10,0,0,0
WSM,2021-11,0,0,0
WSM,2021-12,0,0,0
WSM,2022-01,0,29,0
WSM,2022-02,0,1,0
WSM,2022-03,0,1680,0
WSM,2022-04,0,2379,9
XK,2020-03,1267,0,0
XK,2020-04,4915,0,0
XK,2020-05,2903,0,0
XK,2020-06,14695,0,0
XK,2020-07,12729,0,0
XK,2020-08,14626,0,0
XK,2020-09,16739,0,0
XK,2020-10,16049,0,0
XK,2020-11,60065,0,0
XK,2020-12,39525,0,0
XK,2021-01,50019,0,0
XK,2021-02,73800,0,0
XK,2021-03,115048,0,0
XK,2021-04,108574,0,0
XK,2021-05,80403,0,0
XK,2021-06,56513,0,0
XK,2021-07,30940,0,0
XK,2021-08,110376,0,0
XK,2021-09,0,0,0
XK,2021-10,460701,0,0
XK,2021-11,46947,0,0
XK,2021-12,58885,0,0
XK,2022-01,271756,0,0
XK,2022-02,117647,0,0
XK,2022-03,34035,0,0
XK,2022-04,10754,0,0
XKX,2020-01,0,0,0
XKX,2020-02,0,0,0
XKX,2020-03,0,106,1
XKX,2020-04,0,693,21
XKX,2020-05,0,271,8
XKX,2020-06,0,1729,19
XKX,2020-07,0,5531,178
XKX,2020-08,0,5124,298
XKX,2020-09,0,2166,100
XKX,2020-10,0,3708,53
XKX,2020-11,0,20268,338
XKX,2020-12,0,11548,316
XKX,2021-01,0,9074,166
XKX,2021-02,0,8233,94
XKX,2021-03,0,20730,274
XKX,2021-04,0,14457,268
XKX,2021-05,0,3364,114
XKX,2021-06,0,756,14
XKX,2021-07,0,607,7
XKX,2021-08,0,36621,234
XKX,2021-09,0,15086,450
XKX,2021-10,0,690,24
XKX,2021-11,0,329,7
XKX,2021-12,0,393,6
XKX,2022-01,0,44454,25
XKX,2022-02,0,20310,99
XKX,2022-03,0,1223,20
XKX,2022-04,0,295,4
YEM,2020-01,0,0,0
YEM,2020-02,0,0,0
YEM,2020-03,0,0,0
YEM,2020-04,0,6,2
YEM,2020-05,0,317,78
YEM,2020-06,0,835,232
YEM,2020-07,0,570,181
YEM,2020-08,0,231,73
YEM,2020-09,0,76,21
YEM,2020-10,0,29,12
YEM,2020-11,0,14,6
YEM,2020-12,0,22,5
YEM,2021-01,0,22,5
YEM,2021-02,0,164,19
YEM,2021-03,0,2072,254
YEM,2021-04,0,1960,338
YEM,2021-05,0,425,95
YEM,2021-06,0,178,40
YEM,2021-07,0,141,14
YEM,2021-08,0,808,97
YEM,2021-09,0,1198,249
YEM,2021-10,0,724,168
YEM,2021-11,0,213,61
YEM,2021-12,0,122,34
YEM,2022-01,0,893,28
YEM,2022-02,0,752,123
YEM,2022-03,0,35,8
YEM,2022-04,0,8,4
ZAF,2020-01,0,0,0
ZAF,2020-02,0,0,0
ZAF,2020-03,41072,1353,5
ZAF,2020-04,166458,4294,98
ZAF,2020-05,195488,27036,580
ZAF,2020-06,0,118526,1974
ZAF,2020-07,2515031,341974,5348
ZAF,2020-08,756823,133858,6144
ZAF,2020-09,513045,47298,2585
ZAF,2020-10,510022,51113,2542
ZAF,2020-11,685139,64552,2259
ZAF,2020-12,1032746,267157,6934
ZAF,2021-01,1787760,396600,15695
ZAF,2021-02,851059,59632,5829
ZAF,2021-03,790192,34764,2853
ZAF,2021-04,780195,33053,1504
ZAF,2021-05,981540,84407,2156
ZAF,2021-06,1306258,308355,4141
ZAF,2021-07,1895788,473482,11366
ZAF,2021-08,1617395,330205,10248
ZAF,2021-09,1177902,125013,5365
ZAF,2021-10,921700,19444,1551
ZAF,2021-11,887466,45936,666
ZAF,2021-12,1728636,490234,1302
ZAF,2022-01,1109874,146936,4176
ZAF,2022-02,801433,68820,4319
ZAF,2022-03,756322,44911,620
ZAF,2022-04,261961,14966,84
ZMB,2020-01,0,0,0
ZMB,2020-02,0,0,0
ZMB,2020-03,0,35,0
ZMB,2020-04,700,71,3
ZMB,2020-05,23575,951,4
ZMB,2020-06,29095,537,17
ZMB,2020-07,28112,4369,127
ZMB,2020-08,32919,6134,137
ZMB,2020-09,39813,2662,44
ZMB,2020-10,41659,1673,17
ZMB,2020-11,0,1215,8
ZMB,2020-12,361599,3078,31
ZMB,2021-01,227022,33492,375
ZMB,2021-02,298532,24317,328
ZMB,2021-03,168964,9884,117
ZMB,2021-04,148245,3168,43
ZMB,2021-05,156849,3677,30
ZMB,2021-06,279334,59685,918
ZMB,2021-07,253174,40868,1190
ZMB,2021-08,185675,10511,213
ZMB,2021-09,174852,2719,46
ZMB,2021-10,150813,688,13
ZMB,2021-11,116039,435,6
ZMB,2021-12,226366,44105,67
ZMB,2022-01,237919,50773,183
ZMB,2022-02,87230,7703,35
ZMB,2022-03,89025,4100,14
ZMB,2022-04,29351,954,2
ZWE,2020-01,0,0,0
ZWE,2020-02,0,0,0
ZWE,2020-03,274,8,1
ZWE,2020-04,8040,32,3
ZWE,2020-05,37707,144,0
ZWE,2020-06,20691,413,3
ZWE,2020-07,63187,2578,60
ZWE,2020-08,-66714,3328,135
ZWE,2020-09,0,1341,26
ZWE,2020-10,72971,529,15
ZWE,2020-11,54019,1583,33
ZWE,2020-12,37403,3917,87
ZWE,2021-01,82857,19521,854
ZWE,2021-02,71305,2701,246
ZWE,2021-03,57480,793,60
ZWE,2021-04,54157,1375,44
ZWE,2021-05,71556,704,27
ZWE,2021-06,189153,10903,195
ZWE,2021-07,334685,58996,1743
ZWE,2021-08,191688,15913,887
ZWE,2021-09,116017,6047,204
ZWE,2021-10,108431,2157,55
ZWE,2021-11,80672,1648,29
ZWE,2021-12,243868,78633,297
ZWE,2022-01,152117,16408,334
ZWE,2022-02,94850,6714,57
ZWE,2022-03,109353,9906,49
ZWE,2022-04,30480,808,16
