unit,timee,pop,cap_new_cases,cap_new_deaths,cap_new_tests
MLI,2021-03,20251,0.002405283,4.46194E-05,0.054252996
MLI,2021-04,20251,0.006358534,0.000159747,0.064126874
MLI,2021-05,20251,0.000864984,6.3729E-05,0.037334676
MLI,2021-06,20251,0.000255333,0.00000988,0.039186542
MLI,2021-07,20251,0.000234284,0,0.042568985
MLI,2021-08,20251,0.000442774,0,0.06201685
MLI,2021-09,20251,0.000543167,3.29333E-06,0.063004296
MLI,2021-10,20251,0.001250464,2.07161E-05,0.055634051
MLI,2021-11,20251,0.002156272,7.57467E-05,0.056779089
MLI,2021-12,20251,0.004949178,8.92323E-05,0.067717883
MLI,2022-01,20251,0.015279214,8.44516E-05,0.109437845
MLI,2022-02,20251,0.000696638,2.29357E-05,0.048533758
MLI,2022-03,20251,0.000173768,0,0.042365092
MLI,2022-04,20251,0.000338077,0,0.042884872
MLT,2020-01,442,0,0,0
MLT,2020-02,442,0,0,0
MLT,2020-03,442,0.010801343,0,0.372719311
MLT,2020-04,442,0.023152338,0,1.72413273
MLT,2020-05,442,0.011531163,0,2.727703985
MLT,2020-06,442,0.004223228,0,2.084766214
MLT,2020-07,442,0.004524887,0,2.160779448
MLT,2020-08,442,0.085097066,0,4.487009196
MLT,2020-09,442,0.088386124,0.001357466,4.756334842
MLT,2020-10,442,0.203400963,0.001970515,5.885491169
MLT,2020-11,442,0.281674208,0.005505279,6.867043741
MLT,2020-12,442,0.214129324,0.006130492,6.319734345
MLT,2021-01,442,0.360385345,0.00357612,7.098817691
MLT,2021-02,442,0.354072398,0.004120879,6.877424047
MLT,2021-03,442,0.517588673,0.005546635,8.381988031
MLT,2021-04,442,0.103544495,0.002036199,4.464102564
MLT,2021-05,442,0.022040578,7.2982E-05,4.274193548
MLT,2021-06,442,0.006334841,0,4.420211161
MLT,2021-07,442,0.246606335,0,7.331630419
MLT,2021-08,442,0.149613195,0.001532623,7.421982192
MLT,2021-09,442,0.080165913,0.00173454,2.285746606
MLT,2021-10,442,0.036709969,0,0
MLT,2021-11,442,0.117571644,0.000452489,0
MLT,2021-12,442,0.693256459,0.000291928,0
MLT,2022-01,442,1.346810685,0.004743833,0
MLT,2022-02,442,0.319408533,0.004767291,0
MLT,2022-03,442,0.471537002,0.002408407,0
MLT,2022-04,442,1.484859032,0.005395057,0
MMR,2020-01,54410,0,0,0
MMR,2020-02,54410,0,0,0
MMR,2020-03,54410,4.15484E-06,0,0.000388312
MMR,2020-04,54410,8.63667E-05,0,0.003918397
MMR,2020-05,54410,4.03226E-05,0,0.009174073
MMR,2020-06,54410,5.20733E-05,0,0.029744532
MMR,2020-07,54410,3.14387E-05,0,0.02462249
MMR,2020-08,54410,0.000194438,0,0.024448779
MMR,2020-09,54410,0.006216994,0.000135343,0.06440299
MMR,2020-10,54410,0.022572938,0.000559161,0.231235956
MMR,2020-11,54410,0.023061937,0.000424567,0.283981499
MMR,2020-12,54410,0.021339768,0.000448097,0.379230573
MMR,2021-01,54410,0.009826823,0.00028571,0.345725703
MMR,2021-02,54410,0.001787333,6.49571E-05,0.09986544
MMR,2021-03,54410,0.000321935,0,0.027812131
MMR,2021-04,54410,0.000229767,0,0.022541812
MMR,2021-05,54410,0.000420903,2.96774E-06,0.027883276
MMR,2021-06,54410,0.006207805,5.26667E-05,0.064709306
MMR,2021-07,54410,0.077470935,0.002913962,0.233320488
MMR,2021-08,54410,0.062447012,0.004065311,0.239153144
MMR,2021-09,54410,0.042868958,0.00153587,0.454088097
MMR,2021-10,54410,0.022566416,0.000623065,0.325185124
MMR,2021-11,54410,0.014376647,0.000278767,0.433732157
MMR,2021-12,54410,0.005329903,0.000107219,0.292078069
MMR,2022-01,54410,0.00285052,3.02452E-05,0.19114252
MMR,2022-02,54410,0.030185496,3.01964E-05,0.470812219
MMR,2022-03,54410,0.017883928,4.26839E-05,0.334563736
MMR,2022-04,54410,0.001778483,2.83077E-06,0.233789038
MNE,2020-01,628,0,0,0
MNE,2020-02,628,0,0,0
MNE,2020-03,628,0.004109308,0,0
MNE,2020-04,628,0.012632696,0,0
MNE,2020-05,628,0,0,0
MNE,2020-06,628,0.007271762,0,0
MNE,2020-07,628,0.12661804,0.001746456,1.976576947
MNE,2020-08,628,0.088144648,0.002362852,1.950636943
MNE,2020-09,628,0.299097665,0.003556263,1.950636943
MNE,2020-10,628,0.369580851,0.006266694,1.950636943
MNE,2020-11,628,0.867462845,0.010084926,1.950636943
MNE,2020-12,628,0.679576741,0.010170536,1.950636943
MNE,2021-01,628,0.677933018,0.005958496,1.950636943
MNE,2021-02,628,0.790889445,0.011032757,1.950636943
MNE,2021-03,628,0.818265872,0.013714814,1.950636943
MNE,2021-04,628,0.363641189,0.012261146,1.950636943
MNE,2021-05,628,0.131754674,0.005290733,1.80270187
MNE,2021-06,628,0.03604034,0.001645436,1.356687898
MNE,2021-07,628,0.067649476,0.000821862,0
MNE,2021-08,628,0.625333881,0.004417506,0
MNE,2021-09,628,0.871762208,0.010244161,0
MNE,2021-10,628,0.652506678,0.009348675,0
MNE,2021-11,628,0.72977707,0.010456476,0
MNE,2021-12,628,0.471594411,0.006061229,0
MNE,2022-01,628,2.664629135,0.007704952,0
MNE,2022-02,628,0.691878981,0.007336215,0
MNE,2022-03,628,0.158002877,0.001284159,0
MNE,2022-04,628,0.106810387,0.000857423,0
MNG,2020-01,3278,0,0,0
MNG,2020-02,3278,0,0,0
MNG,2020-03,3278,9.83871E-05,0,0
MNG,2020-04,3278,0.000233833,0,0
MNG,2020-05,3278,0.00117103,0,0
MNG,2020-06,3278,0.000579545,0,0
MNG,2020-07,3278,0.00071835,0,0
MNG,2020-08,3278,9.83871E-05,0,0
MNG,2020-09,3278,0.000101667,0,0
MNG,2020-10,3278,0.000255806,0,0
MNG,2020-11,3278,0.003803089,0,0
MNG,2020-12,3278,0.004024877,0,0
MNG,2021-01,3278,0.005687969,0,0
MNG,2021-02,3278,0.011930184,0,0
MNG,2021-03,3278,0.04284674,0,0
MNG,2021-04,3278,0.258084198,0.000874457,0
MNG,2021-05,3278,0.230490661,0.001712258,0
MNG,2021-06,3278,0.541956478,0.002674395,0
MNG,2021-07,3278,0.508384341,0.002686532,0
MNG,2021-08,3278,0.449752996,0.001230047,0
MNG,2021-09,3278,1.57164938,0.003101485,0
MNG,2021-10,3278,1.942382255,0.004713732,0
MNG,2021-11,3278,1.075818589,0.002816758,0
MNG,2021-12,3278,0.265671436,0.000678916,0
MNG,2022-01,3278,1.312287193,0.000491935,0
MNG,2022-02,3278,0.872101891,0.000664464,0
MNG,2022-03,3278,0.134238029,0.000108226,0
MNG,2022-04,3278,0.037929632,0,0
MOZ,2020-01,31255,0,0,0
MOZ,2020-02,31255,0,0,0
MOZ,2020-03,31255,7.22581E-06,0,0.00062132
MOZ,2020-04,31255,6.93333E-05,0,0.001535754
MOZ,2020-05,31255,0.000163097,0,0.007655033
MOZ,2020-06,31255,0.000644267,0,0.019163867
MOZ,2020-07,31255,0.000928962,0,0.026772491
MOZ,2020-08,31255,0.00204148,8.25806E-06,0.039760348
MOZ,2020-09,31255,0.00462326,0.0000384,0.043558897
MOZ,2020-10,31255,0.00452676,3.81935E-05,0.052251769
MOZ,2020-11,31255,0.003259212,4.37333E-05,0.047518797
MOZ,2020-12,31255,0.002940433,3.71613E-05,0.042743097
MOZ,2021-01,31255,0.018091557,0.000238452,0.064701906
MOZ,2021-02,31255,0.024900016,0.000310857,0.090881459
MOZ,2021-03,31255,0.00977392,0.000155871,0.064952704
MOZ,2021-04,31255,0.002813416,4.90667E-05,0.041877033
MOZ,2021-05,31255,0.001029053,2.47742E-05,0.037507289
MOZ,2021-06,31255,0.004628598,3.41333E-05,0.041724524
MOZ,2021-07,31255,0.042111456,0.000504774,0.130393589
MOZ,2021-08,31255,0.030474608,0.000495484,0.130604136
MOZ,2021-09,31255,0.005530848,7.46667E-05,0.062294033
MOZ,2021-10,31255,0.000715322,1.44516E-05,0.038550735
MOZ,2021-11,31255,0.0002784,7.46667E-06,0.03785421
MOZ,2021-12,31255,0.026868481,4.33548E-05,0.100161523
MOZ,2022-01,31255,0.047410221,0.000187871,0.151850801
MOZ,2022-02,31255,0.001735762,2.62857E-05,0.053626848
MOZ,2022-03,31255,0.000239484,6.19355E-06,0.030306377
MOZ,2022-04,31255,0.000115692,0,0.0195661
MRT,2020-01,4650,0,0,0
MRT,2020-02,4650,0,0,0
MRT,2020-03,4650,6.93548E-06,0,0
MRT,2020-04,4650,7.16667E-06,0,0.008688172
MRT,2020-05,4650,0.002539011,8.32258E-05,0.034484912
MRT,2020-06,4650,0.025956989,0.000759747,0.212437276
MRT,2020-07,4650,0.015580992,0.000221935,0.166701353
MRT,2020-08,4650,0.005313909,0,0.077717655
MRT,2020-09,4650,0.00334767,0,0.056315412
MRT,2020-10,4650,0.001505363,0,0.048012487
MRT,2020-11,4650,0.005068093,5.73333E-05,0.100896057
MRT,2020-12,4650,0.037662157,0.001082164,0.28885189
MRT,2021-01,4650,0.018834547,0.000651988,0.282781825
MRT,2021-02,4650,0.004854071,0.000168929,0.237703533
MRT,2021-03,4650,0.004231703,2.08065E-05,0.215303503
MRT,2021-04,4650,0.003863799,7.16667E-06,0.237096774
MRT,2021-05,4650,0.007499133,3.46774E-05,0.238237946
MRT,2021-06,4650,0.008967742,0.000179167,0.282774194
MRT,2021-07,4650,0.028137357,0.00040922,0.39194589
MRT,2021-08,4650,0.058168574,0.001068297,0.535303503
MRT,2021-09,4650,0.020121864,0.000494509,0.43855914
MRT,2021-10,4650,0.008692334,0.000152581,0.320964273
MRT,2021-11,4650,0.013863799,0.000272333,0.360810036
MRT,2021-12,4650,0.012077697,0.000235806,0.402129726
MRT,2022-01,4650,0.119042664,0.000554839,0.848560527
MRT,2022-02,4650,0.004815636,0.000261071,0.459423963
MRT,2022-03,4650,0.000305161,0,0.238182449
MRT,2022-04,4650,0.000744396,0,0.029760132
MUS,2020-01,1272,0,0,0
MUS,2020-02,1272,0,0,0
MUS,2020-03,1272,0.002180965,0,0
MUS,2020-04,1272,0.006472675,0.000131,0
MUS,2020-05,1272,0,0,0.52680564
MUS,2020-06,1272,0.000131,0,3.800890985
MUS,2020-07,1272,0,0,0.967818016
MUS,2020-08,1272,2.53548E-05,0,0.433226821
MUS,2020-09,1272,0.000524011,0,0.526519916
MUS,2020-10,1272,0.001800552,0,0.431045851
MUS,2020-11,1272,0.001598484,0,1.00870021
MUS,2020-12,1272,0.000608585,0,0.357856564
MUS,2021-01,1272,0.001039696,0,0.341194969
MUS,2021-02,1272,0.001151104,0,0.341194969
MUS,2021-03,1272,0.007354422,0,0.341194969
MUS,2021-04,1272,0.00796643,0,0.117138365
MUS,2021-05,1272,0.004463375,0,0.004970582
MUS,2021-06,1272,0.013024109,0,0.005005241
MUS,2021-07,1272,0.05143031,0,0.004945222
MUS,2021-08,1272,0.143512883,0.000202839,0.005021303
MUS,2021-09,1272,0.153406709,0.001362607,0.000628931
MUS,2021-10,1272,0.120714141,0.002206325,0
MUS,2021-11,1272,0.922824948,0.008202306,0
MUS,2021-12,1272,0.352302698,0.007506594,0
MUS,2022-01,1272,0.89062183,0.001115845,0
MUS,2022-02,1272,1.636427448,0.002049641,0
MUS,2022-03,1272,1.135346926,0.001749816,0
MUS,2022-04,1272,0.538522013,0.000846638,0
MWI,2020-01,19130,0,0,0
MWI,2020-02,19130,0,0,0
MWI,2020-03,19130,0,0,0
MWI,2020-04,19130,6.11033E-05,0,0
MWI,2020-05,19130,0.000264881,0,0.005900207
MWI,2020-06,19130,0.001528129,0.00001569,0.015445199
MWI,2020-07,19130,0.004497243,0.000153497,0.025317438
MWI,2020-08,19130,0.002986369,0.000118194,0.027480903
MWI,2020-09,19130,0.000454701,1.74333E-06,0.014739502
MWI,2020-10,19130,0.00023429,0,0.015872721
MWI,2020-11,19130,0.000204033,0,0.01949817
MWI,2020-12,19130,0.000649332,0,0.020668432
MWI,2021-01,19130,0.026597305,0.000709974,0.076259211
MWI,2021-02,19130,0.017338138,0.000787799,0.110938317
MWI,2021-03,19130,0.003387687,0.000140226,0.044360319
MWI,2021-04,19130,0.000984473,5.23267E-05,0.025413835
MWI,2021-05,19130,0.000470452,1.18097E-05,0.023774514
MWI,2021-06,19130,0.002312205,4.89267E-05,0.033420457
MWI,2021-07,19130,0.024948148,0.000634033,0.107208741
MWI,2021-08,19130,0.016559027,0.000993192,0.092398361
MWI,2021-09,19130,0.002205953,0.000223167,0.042308765
MWI,2021-10,19130,0.000436677,4.04903E-05,0.029339157
MWI,2021-11,19130,0.0001917,6.97333E-06,0.026936748
MWI,2021-12,19130,0.017988939,6.07355E-05,0.064737028
MWI,2022-01,19130,0.019762913,0.000350806,0.080080266
MWI,2022-02,19130,0.001898635,0.000117825,0.034978717
MWI,2022-03,19130,0.000544581,2.53065E-05,0.026975027
MWI,2022-04,19130,0.000329923,0,0.022441594
MYS,2020-01,32366,0.00001236,0,0
MYS,2020-02,32366,2.23759E-05,0,0
MYS,2020-03,32366,0.002279381,3.29581E-05,0.031659069
MYS,2020-04,32366,0.003628293,6.28833E-05,0.111015675
MYS,2020-05,32366,0.001811944,1.69452E-05,0.329882214
MYS,2020-06,32366,0.00099179,0.00000515,0.383705123
MYS,2020-07,32366,0.000312774,0,0.354277587
MYS,2020-08,32366,0.000376774,0,0.07962059
MYS,2020-09,32366,0.001645776,0.00000515,0.361434839
MYS,2020-10,32366,0.018316712,0.0001146,0.474633875
MYS,2020-11,32366,0.033791633,0.000104177,0.7826361
MYS,2020-12,32366,0.044809069,0.000107671,1.197583884
MYS,2021-01,32366,0.092376907,0.000265032,1.197583884
MYS,2021-02,32366,0.103458435,0.000421571,1.197583884
MYS,2021-03,32366,0.048140921,0.000152377,1.197583884
MYS,2021-04,32366,0.058846732,0.000210933,1.726560794
MYS,2021-05,32366,0.150043953,0.001106299,2.502468739
MYS,2021-06,32366,0.190165606,0.002445982,1.834061464
MYS,2021-07,32366,0.326818465,0.003575038,0
MYS,2021-08,32366,0.619194176,0.007229809,0
MYS,2021-09,32366,0.541389112,0.010167048,0
MYS,2021-10,32366,0.24460854,0.003060759,0
MYS,2021-11,32366,0.16910647,0.001594266,0
MYS,2021-12,32366,0.128583759,0.001115284,0
MYS,2022-01,32366,0.107622894,0.000544226,0
MYS,2022-02,32366,0.559984684,0.000704023,0
MYS,2022-03,32366,0.78650635,0.002249473,0
MYS,2022-04,32366,0.409779493,0.001078925,0
NAM,2020-01,2541,0,0,0
NAM,2020-02,2541,0,0,0
NAM,2020-03,2541,0.000101677,0,0.0022978
NAM,2020-04,2541,9.19333E-05,0,0.005614588
NAM,2020-05,2541,8.89677E-05,0,0.033971893
NAM,2020-06,2541,0.00160058,0,0.064921947
NAM,2020-07,2541,0.022419418,8.89677E-05,0.189727184
NAM,2020-08,2541,0.063183151,0.000736432,0.423176042
NAM,2020-09,2541,0.054020727,0.000721625,0.50966811
NAM,2020-10,2541,0.022686014,0.000165226,0.365121682
NAM,2020-11,2541,0.018286764,0.0002364,0.367755477
NAM,2020-12,2541,0.10459433,0.000571405,0.660687309
NAM,2021-01,2541,0.139302535,0.001815389,0.70278402
NAM,2021-02,2541,0.068125597,0.001124381,0.523753303
NAM,2021-03,2541,0.068324637,0.001231394,0.566680631
NAM,2021-04,2541,0.057457694,0.001587298,0.548248721
NAM,2021-05,2541,0.080638814,0.002208946,0.563113329
NAM,2021-06,2541,0.395526696,0.007713499,1.138606848
NAM,2021-07,2541,0.420865547,0.019461477,1.168044077
NAM,2021-08,2541,0.087697249,0.005649287,0.621561234
NAM,2021-09,2541,0.036442346,0.001679126,0.56191788
NAM,2021-10,2541,0.019347222,0.000698417,0.595219053
NAM,2021-11,2541,0.003659976,0.000302067,0.50683458
NAM,2021-12,2541,0.21784667,0.000558722,0.978824694
NAM,2022-01,2541,0.118901626,0.004278224,0.722372447
NAM,2022-02,2541,0.020394108,0.000745078,0.457047282
NAM,2022-03,2541,0.005979358,0.000139806,0.386220817
NAM,2022-04,2541,0.008082826,0,0.275966458
NCL,2020-03,285,0,0,0.152472089
NCL,2020-04,285,0,0,0.340935672
NCL,2020-05,285,0,0,0.310130164
NCL,2020-06,285,0,0,0.232865497
NCL,2020-07,285,0,0,0.207696661
NCL,2020-08,285,0,0,0.264742501
NCL,2020-09,285,0,0,0.199532164
NCL,2020-10,285,0,0,0.153027731
NCL,2020-11,285,0,0,0.207251462
NCL,2020-12,285,0,0,0.164233164
NCL,2021-01,285,0,0,0.185172609
NCL,2021-02,285,0,0,0.205764411
NCL,2021-03,285,0,0,0.641086587
NCL,2021-04,285,0,0,0.253567251
NCL,2021-05,285,0,0,0.294736842
NCL,2021-06,285,0,0,0.262807018
NCL,2021-07,285,0,0,0.363780419
NCL,2021-08,285,0,0,0.361290323
NCL,2021-09,285,0,0,0.142339181
NCL,2021-10,285,0,0,0
NCL,2021-11,285,0,0,0
NCL,2021-12,285,0,0,0
NCL,2022-01,285,0,0,0
NCL,2022-02,285,0,0,0
NCL,2022-03,285,0,0,0
NCL,2022-04,285,0,0,0
NER,2020-01,24207,0,0,0
NER,2020-02,24207,0,0,0
NER,2020-03,24207,1.59935E-05,0,0
NER,2020-04,24207,0.00094319,3.44167E-05,0
NER,2020-05,24207,0.000342361,0.0000413,0.00453881
NER,2020-06,24207,0.000151463,0,0.003289682
NER,2020-07,24207,9.59742E-05,0,0.005362352
NER,2020-08,24207,5.99742E-05,0,0.001745697
NER,2020-09,24207,0.00002891,0,0.008423183
NER,2020-10,24207,3.19742E-05,0,0.024053293
NER,2020-11,24207,0.000344227,0,0.011978629
NER,2020-12,24207,0.00224142,3.86355E-05,0.022105043
NER,2021-01,24207,0.001739044,7.86097E-05,0.014878394
NER,2021-02,24207,0.000420474,0.000019175,0.01004432
NER,2021-03,24207,0.000325129,1.86516E-05,0.011694831
NER,2021-04,24207,0.000308367,0,0.013124303
NER,2021-05,24207,0.000261271,0,0.011990666
NER,2021-06,24207,0.000103223,0,0.01453574
NER,2021-07,24207,0.000170623,0,0.014530588
NER,2021-08,24207,0.000295871,0,0.017238415
NER,2021-09,24207,0.000217733,0,0.019070241
NER,2021-10,24207,0.000421,6.66129E-06,0.020168786
NER,2021-11,24207,0.000889636,0.00006195,0.022193305
NER,2021-12,24207,0.000479645,2.66452E-05,0.022007764
NER,2022-01,24207,0.001760403,2.66452E-05,0.018427088
NER,2022-02,24207,0.000169671,0.000010325,0.015587286
NER,2022-03,24207,7.32806E-05,0,0.016632086
NER,2022-04,24207,9.85154E-05,0,0.013807195
NGA,2020-01,206140,0,0,0
NGA,2020-02,206140,0,0,0
NGA,2020-03,206140,1.42435E-05,0,0.000212052
NGA,2020-04,206140,0.000218027,0.00000696,0.001792148
NGA,2020-05,206140,0.001192121,3.41323E-05,0.005987944
NGA,2020-06,206140,0.002403706,4.86933E-05,0.011980046
NGA,2020-07,206140,0.002775439,4.80581E-05,0.02215735
NGA,2020-08,206140,0.001848258,2.25435E-05,0.019509447
NGA,2020-09,206140,0.000789539,1.55333E-05,0.01748957
NGA,2020-10,206140,0.000634935,3.91129E-06,0.017987932
NGA,2020-11,206140,0.0007657,5.98167E-06,0.023079137
NGA,2020-12,206140,0.002802825,1.42532E-05,0.026661649
NGA,2021-01,206140,0.006609351,4.52387E-05,0.054820244
NGA,2021-02,206140,0.004685443,5.85679E-05,0.039359866
NGA,2021-03,206140,0.001291306,2.50516E-05,0.039106839
NGA,2021-04,206140,0.000373688,0.00000162,0.025240775
NGA,2021-05,206140,0.000213548,1.72258E-06,0.032115036
NGA,2021-06,206140,0.00019971,7.28667E-06,0.02744963
NGA,2021-07,206140,0.000762437,2.97419E-06,0.027021254
NGA,2021-08,206140,0.002882476,3.69452E-05,0.047234107
NGA,2021-09,206140,0.002268361,5.08033E-05,0.046541347
NGA,2021-10,206140,0.001063819,3.17871E-05,0.040898606
NGA,2021-11,206140,0.000378133,1.32667E-05,0.034515701
NGA,2021-12,206140,0.003951606,7.35645E-06,0.045467847
NGA,2022-01,206140,0.002143248,1.72258E-05,0.043346207
NGA,2022-02,206140,0.000268821,3.46429E-07,0.043635567
NGA,2022-03,206140,0.000138494,0,0.072124331
NGA,2022-04,206140,0.000106615,0,0.05519102
NIC,2020-01,6625,0,0,0
NIC,2020-02,6625,0,0,0
NIC,2020-03,6625,0,0,0
NIC,2020-04,6625,0,0,0
NIC,2020-05,6625,0.003276945,0.000121774,0
NIC,2020-06,6625,0.007677987,0.0001963,0
NIC,2020-07,6625,0.006602556,0.000151,0
NIC,2020-08,6625,0.004469872,0.000151,0
NIC,2020-09,6625,0.003028931,3.52333E-05,0
NIC,2020-10,6625,0.001903834,0,0
NIC,2020-11,6625,0.001449057,0,0
NIC,2020-12,6625,0.00113451,0,0
NIC,2021-01,6625,0.001110164,0,0
NIC,2021-02,6625,0.001056604,0,0
NIC,2021-03,6625,0.000988589,0,0
NIC,2021-04,6625,0.001132076,0,0
NIC,2021-05,6625,0.002210591,0,0
NIC,2021-06,6625,0.003366104,0,0
NIC,2021-07,6625,0.006699939,0,0
NIC,2021-08,6625,0.009183202,0,0
NIC,2021-09,6625,0.014037736,0,0
NIC,2021-10,6625,0.011491175,0,0
NIC,2021-11,6625,0.003869182,0,0
NIC,2021-12,6625,0.001475394,0,0
NIC,2022-01,6625,0.000905911,0,0
NIC,2022-02,6625,0.001924528,0,0
NIC,2022-03,6625,0.001884358,0,0
NIC,2022-04,6625,0.001207547,0,0
NLD,2020-01,17135,0,0,0
NLD,2020-02,17135,4.02759E-06,0,0
NLD,2020-03,17135,0.02015681,0.001253831,0.108747423
NLD,2020-04,17135,0.05446941,0.007561521,0.294543332
NLD,2020-05,17135,0.014285042,0.002567844,0.253599028
NLD,2020-06,17135,0.007882502,0.000402687,0.524042408
NLD,2020-07,17135,0.006895903,0.000127968,0.590604027
NLD,2020-08,17135,0.033929799,0.000158116,0.590604027
NLD,2020-09,17135,0.092703045,0.000328659,1.240441591
NLD,2020-10,17135,0.40949575,0.001615228,2.106672816
NLD,2020-11,17135,0.35864021,0.003970431,2.184731057
NLD,2020-12,17135,0.506040269,0.003601382,3.194271299
NLD,2021-01,17135,0.363532479,0.005069797,2.590556962
NLD,2021-02,17135,0.22951978,0.003430739,4.762820459
NLD,2021-03,17135,0.346785018,0.001978595,4.139516364
NLD,2021-04,17135,0.445655092,0.001396751,4.446594689
NLD,2021-05,17135,0.308967685,0.001027926,2.741095852
NLD,2021-06,17135,0.078980644,0.000286067,1.390403657
NLD,2021-07,17135,0.331667875,0.000137535,2.565147736
NLD,2021-08,17135,0.157609872,0.000451935,1.139868407
NLD,2021-09,17135,0.129038031,0.000447567,1.424766073
NLD,2021-10,17135,0.222843266,0.000451903,1.841153271
NLD,2021-11,17135,0.941252797,0.001758553,5.378784165
NLD,2021-12,17135,0.960757551,0.002934947,4.631845779
NLD,2022-01,17135,2.282587046,0.000975183,7.336319737
NLD,2022-02,17135,4.22412981,0.000679393,0
NLD,2022-03,17135,2.949051649,0.000807507,0
NLD,2022-04,17135,0.924158829,0.000803557,0
NOR,2020-01,5421,0,0,0
NOR,2020-02,5421,1.9069E-05,0,0
NOR,2020-03,5421,0.023445244,0.00013671,0.494272572
NOR,2020-04,5421,0.022480477,0.001088258,0.512076493
NOR,2020-05,5421,0.004831867,0.000160484,0.442698943
NOR,2020-06,5421,0.002613294,0.0000736,0.52183484
NOR,2020-07,5421,0.001945838,0,0.629683846
NOR,2020-08,5421,0.008479569,4.15484E-05,1.464091258
NOR,2020-09,5421,0.019227695,2.45333E-05,2.138621411
NOR,2020-10,5421,0.032246163,2.37419E-05,3.592367793
NOR,2020-11,5421,0.097946258,0.0002274,3.720986288
NOR,2020-12,5421,0.075637753,0.0006128,2.966510167
NOR,2021-01,5421,0.085896543,0.000761602,3.689195542
NOR,2021-02,5421,0.051150289,0.000395143,2.978997022
NOR,2021-03,5421,0.139535022,0.000225806,4.622769278
NOR,2021-04,5421,0.112027301,0.000510267,3.496409027
NOR,2021-05,5421,0.075137905,0.000225839,3.345050015
NOR,2021-06,5421,0.039445367,4.29333E-05,2.934606161
NOR,2021-07,5421,0.035876014,0,2.357391506
NOR,2021-08,5421,0.115167419,8.30968E-05,3.228186681
NOR,2021-09,5421,0.194318391,0.0002395,4.325038431
NOR,2021-10,5421,0.100743227,0.000255613,1.662471512
NOR,2021-11,5421,0.3361065,0.000965226,2.677261268
NOR,2021-12,5421,0.735461259,0.001368632,4.413612534
NOR,2022-01,5421,2.060184111,0.000952018,3.359230234
NOR,2022-02,5421,3.172707987,0.001027682,0
NOR,2022-03,5421,1.128603817,0.004724756,0
NOR,2022-04,5421,0.225079108,0.003930583,0
NPL,2020-01,29137,0,0,0
NPL,2020-02,29137,0,0,0
NPL,2020-03,29137,2.2129E-06,0,0.000793803
